sys_sample_code,DEC_sample_type,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
13-MASO-2.8-07102018-W,N,D6919-09,7/11/2018 23:34,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-005,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0153,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-MASO-2.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 15:00,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-MASO-2.8-07102018-W,N,Calculation,7/11/2018 16:25,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-005,NA,0,mL,NA,NA,NA,NA,NA,,14797-55-8,"NITROGEN, NITRATE (AS N)",0.381,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.01,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-MASO-2.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 15:00,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-MASO-2.8-07102018-W,N,E353.2,7/18/2018 9:25,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-005,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.381,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-MASO-2.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 15:00,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-MASO-2.8-07102018-W,N,E353.2,7/11/2018 16:25,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-005,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-MASO-2.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 15:00,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-MASO-2.8-07102018-W,N,Calculation,7/13/2018 12:21,TRUE,NA,initial,WS,LB,NA,NA,1,,7/12/2018 0:00,NA,NA,ALSRNY,quant,R1806421-005,NA,0,mL,NA,NA,NA,NA,NA,,KN,Nitrogen,0.97,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.1,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-MASO-2.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 15:00,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-MASO-2.8-07102018-W,N,E351.2,7/13/2018 12:21,TRUE,NA,initial,WS,LB,NA,NA,1,METHOD,7/12/2018 14:15,NA,NA,ALSRNY,quant,R1806421-005,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.59,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-MASO-2.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 15:00,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-MASO-2.8-07102018-W,N,E365.1,7/17/2018 15:04,TRUE,NA,initial,WS,LB,NA,NA,1,METHOD,7/13/2018 14:40,NA,NA,ALSRNY,quant,R1806421-005,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0634,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-MASO-2.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 15:00,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-MASO-2.8-07102018-W,N,E180.1,7/12/2018 8:55,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-005,NA,NA,,NA,NA,NA,NA,NA,,TURB,TURBIDITY,2.62,NA,TRG,Yes,Y,,NA,,NA,0.06,NA,0.1,ntu,ntu,NA,0.06,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-MASO-2.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 15:00,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-PKIL-5.7-07112018-W,N,D6919-09,7/18/2018 18:30,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-008,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0226,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-PKIL-5.7-07112018-W,WS,N,Field,,R1806421,7/11/2018 12:10,Unknown,NA,NA,NA,NA,NA,7/12/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-PKIL-5.7-07112018-W,N,Calculation,7/12/2018 14:12,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-008,NA,0,mL,NA,NA,NA,NA,NA,,14797-55-8,"NITROGEN, NITRATE (AS N)",0.576,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.01,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-PKIL-5.7-07112018-W,WS,N,Field,,R1806421,7/11/2018 12:10,Unknown,NA,NA,NA,NA,NA,7/12/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-PKIL-5.7-07112018-W,N,E353.2,7/18/2018 9:29,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-008,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.576,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-PKIL-5.7-07112018-W,WS,N,Field,,R1806421,7/11/2018 12:10,Unknown,NA,NA,NA,NA,NA,7/12/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-PKIL-5.7-07112018-W,N,E353.2,7/12/2018 14:12,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-008,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-PKIL-5.7-07112018-W,WS,N,Field,,R1806421,7/11/2018 12:10,Unknown,NA,NA,NA,NA,NA,7/12/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-PKIL-5.7-07112018-W,N,Calculation,7/20/2018 11:27,TRUE,NA,initial,WS,LB,NA,NA,1,,7/19/2018 0:00,NA,NA,ALSRNY,quant,R1806421-008,NA,0,mL,NA,NA,NA,NA,NA,,KN,Nitrogen,0.87,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.1,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-PKIL-5.7-07112018-W,WS,N,Field,,R1806421,7/11/2018 12:10,Unknown,NA,NA,NA,NA,NA,7/12/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-PKIL-5.7-07112018-W,N,E351.2,7/20/2018 11:27,TRUE,NA,initial,WS,LB,NA,NA,1,METHOD,7/19/2018 11:25,NA,NA,ALSRNY,quant,R1806421-008,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.3,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-PKIL-5.7-07112018-W,WS,N,Field,,R1806421,7/11/2018 12:10,Unknown,NA,NA,NA,NA,NA,7/12/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-PKIL-5.7-07112018-W,N,E365.1,7/25/2018 18:16,TRUE,NA,initial,WS,LB,NA,NA,1,METHOD,7/20/2018 15:30,NA,NA,ALSRNY,quant,R1806421-008,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0423,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-PKIL-5.7-07112018-W,WS,N,Field,,R1806421,7/11/2018 12:10,Unknown,NA,NA,NA,NA,NA,7/12/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-PKIL-5.7-07112018-W,N,E180.1,7/12/2018 12:25,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-008,NA,NA,,NA,NA,NA,NA,NA,,TURB,TURBIDITY,2.14,NA,TRG,Yes,Y,,NA,,NA,0.06,NA,0.1,ntu,ntu,NA,0.06,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-PKIL-5.7-07112018-W,WS,N,Field,,R1806421,7/11/2018 12:10,Unknown,NA,NA,NA,NA,NA,7/12/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-POCH-2.6-07102018-W,N,D6919-09,7/11/2018 22:46,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-002,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0221,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-POCH-2.6-07102018-W,WS,N,Field,,R1806421,7/10/2018 11:45,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-POCH-2.6-07102018-W,N,Calculation,7/11/2018 16:23,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-002,NA,0,mL,NA,NA,NA,NA,NA,,14797-55-8,"NITROGEN, NITRATE (AS N)",0.385,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.01,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-POCH-2.6-07102018-W,WS,N,Field,,R1806421,7/10/2018 11:45,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-POCH-2.6-07102018-W,N,E353.2,7/18/2018 9:18,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-002,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.385,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-POCH-2.6-07102018-W,WS,N,Field,,R1806421,7/10/2018 11:45,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-POCH-2.6-07102018-W,N,E353.2,7/11/2018 16:23,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-002,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-POCH-2.6-07102018-W,WS,N,Field,,R1806421,7/10/2018 11:45,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-POCH-2.6-07102018-W,N,Calculation,7/13/2018 12:17,TRUE,NA,initial,WS,LB,NA,NA,1,,7/12/2018 0:00,NA,NA,ALSRNY,quant,R1806421-002,NA,0,mL,NA,NA,NA,NA,NA,,KN,Nitrogen,0.92,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.1,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-POCH-2.6-07102018-W,WS,N,Field,,R1806421,7/10/2018 11:45,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-POCH-2.6-07102018-W,N,E351.2,7/13/2018 12:17,TRUE,NA,initial,WS,LB,NA,NA,1,METHOD,7/12/2018 14:15,NA,NA,ALSRNY,quant,R1806421-002,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.54,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-POCH-2.6-07102018-W,WS,N,Field,,R1806421,7/10/2018 11:45,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-POCH-2.6-07102018-W,N,E365.1,7/17/2018 14:59,TRUE,NA,initial,WS,LB,NA,NA,1,METHOD,7/13/2018 14:40,NA,NA,ALSRNY,quant,R1806421-002,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0963,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-POCH-2.6-07102018-W,WS,N,Field,,R1806421,7/10/2018 11:45,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-POCH-2.6-07102018-W,N,E180.1,7/12/2018 8:55,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-002,NA,NA,,NA,NA,NA,NA,NA,,TURB,TURBIDITY,4.14,NA,TRG,Yes,Y,,NA,,NA,0.06,NA,0.1,ntu,ntu,NA,0.06,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-POCH-2.6-07102018-W,WS,N,Field,,R1806421,7/10/2018 11:45,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-W,N,D6919-09,7/18/2018 17:42,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-001,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0425,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-W,N,Calculation,7/11/2018 16:23,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-001,NA,0,mL,NA,NA,NA,NA,NA,,14797-55-8,"NITROGEN, NITRATE (AS N)",0.563,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.01,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-W,N,E353.2,7/18/2018 9:17,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-001,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.563,NA,TRG,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-W,N,E353.2,7/11/2018 16:23,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-001,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-W,N,Calculation,7/13/2018 12:15,TRUE,NA,initial,WS,LB,NA,NA,1,,7/12/2018 0:00,NA,NA,ALSRNY,quant,R1806421-001,NA,0,mL,NA,NA,NA,NA,NA,,KN,Nitrogen,1.19,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.1,mg/l,mg/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-W,N,E351.2,7/13/2018 12:15,TRUE,NA,initial,WS,LB,NA,NA,1,METHOD,7/12/2018 14:15,NA,NA,ALSRNY,quant,R1806421-001,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.62,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-W,N,E365.1,7/17/2018 15:43,TRUE,NA,initial,WS,LB,NA,NA,5,METHOD,7/13/2018 14:40,NA,NA,ALSRNY,quant,R1806421-001,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.159,NA,TRG,Yes,Y,,NA,,NA,0.01,NA,0.025,mg/l,mg/l,NA,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-W,N,E180.1,7/12/2018 8:55,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-001,NA,NA,,NA,NA,NA,NA,NA,,TURB,TURBIDITY,2.42,NA,TRG,Yes,Y,,NA,,NA,0.06,NA,0.1,ntu,ntu,NA,0.06,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,N,Field,,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-WMS,,E351.2,7/13/2018 12:16,TRUE,NA,initial,WS,LB,NA,NA,1,METHOD,7/12/2018 14:15,NA,NA,ALSRNY,quant,R1806421-001MS,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",3,NA,SC,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,0.62,2.5,3,95,NA,NA,NA,NA,,75,125,20,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,MS,Lab,13-RIOG-T1-0.8-07102018-W,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RIOG-T1-0.8-07102018-WMSD,,E351.2,7/13/2018 12:16,TRUE,NA,initial,WS,LB,NA,NA,1,METHOD,7/12/2018 14:15,NA,NA,ALSRNY,quant,R1806421-001DMS,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.96,NA,SC,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,0.62,2.5,2.96,93,1,75,125,20,,NA,NA,R1806421,ALSRNY,13-RIOG-T1-0.8-07102018-W,WS,SD,Lab,13-RIOG-T1-0.8-07102018-W,R1806421,7/10/2018 10:15,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
13-RUTG-9.3-07102018-W,N,D6919-09,7/11/2018 23:02,TRUE,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806421-003,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0471,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,R1806421,ALSRNY,13-RUTG-9.3-07102018-W,WS,N,Field,,R1806421,7/10/2018 13:25,Unknown,NA,NA,NA,NA,NA,7/11/2018,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
