sys_sample_code,data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.x,sample_type_desc,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.y,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,standard_chemical_name
083120clk1500efff,ALSRNY,083120CLK1500EFFF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500EFFF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E351.2,2020-09-09T23:48:00Z,T,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-08T22:03:00Z,NA,NA,ALSRNY,quant,R2007971-025,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",3.09,NA,TRG,Yes,Y,NA,NA,NA,NA,0.1,NA,0.1,mg/l,mg/l,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,total_kjeldahl_nitrogen
083120clk1500efff,ALSRNY,083120CLK1500EFFF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500EFFF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM2120B,2020-09-01T18:00:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-025,NA,0,mL,NA,NA,NA,NA,NA,NA,PHCOLOR,pH of Color Analysis,6.87,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,ph_color
083120clk1500efffms,ALSRNY,083120CLK1500EFFF,WS,MS,Lab,083120CLK1500EFFF,R2007971,2020-08-31T19:00:00Z,083120CLK1500EFFF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,matrix_spike,E351.2,2020-09-09T23:49:00Z,T,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-08T22:03:00Z,NA,NA,ALSRNY,quant,R2007971-025MS,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",5.5,NA,SC,Yes,Y,NA,NA,NA,NA,0.1,NA,0.1,mg/l,mg/l,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,total_kjeldahl_nitrogen
083120clk1500efffsd,ALSRNY,083120CLK1500EFFF,WS,SD,Lab,083120CLK1500EFFF,R2007971,2020-08-31T19:00:00Z,083120CLK1500EFFF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_duplicate,E351.2,2020-09-09T23:50:00Z,T,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-08T22:03:00Z,NA,NA,ALSRNY,quant,R2007971-025DMS,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",5.59,NA,SC,Yes,Y,NA,NA,NA,NA,0.1,NA,0.1,mg/l,mg/l,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,total_kjeldahl_nitrogen
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E350.1,2020-09-03T00:56:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-023,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.061,NA,TRG,Yes,Y,NA,NA,NA,NA,0.003,NA,0.01,mg/l,mg/l,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,ammonia_nitrogen_as-n
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM10200H,2020-09-01T16:00:00Z,T,NA,initial,WS,LB,NA,NA,4,METHOD,2020-09-01T14:40:00Z,NA,NA,ALSRNY,quant,R2007971-023,NA,70,mL,NA,NA,NA,NA,70,mL,479-61-8,Chlorophyll A,48.3,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,2.3,ug/l,ug/l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,chlorophyll_a
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM2120B,2020-09-01T18:00:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-023,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,31,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,color
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,Calculation,2020-09-02T02:23:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-023,NA,0,mL,NA,NA,NA,NA,NA,NA,14797-55-8,"NITROGEN, NITRATE (AS N)",NA,NA,TRG,Yes,N,U,NA,U,NA,NA,0.05,0.05,mg/l,mg/l,NA,NA,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrate_nitrogen_as-n
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E353.2,2020-09-02T02:23:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-023,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrite_nitrogen
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E351.2,2020-09-09T23:47:00Z,T,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-08T22:03:00Z,NA,NA,ALSRNY,quant,R2007971-023,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.8,NA,TRG,Yes,Y,NA,NA,NA,NA,0.1,NA,0.1,mg/l,mg/l,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,total_kjeldahl_nitrogen
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM2120B,2020-09-01T18:00:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-023,NA,0,mL,NA,NA,NA,NA,NA,NA,PHCOLOR,pH of Color Analysis,8.86,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,ph_color
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E300.0,2020-09-04T02:44:00Z,T,NA,initial,WS,LB,NA,NA,10,NA,NA,NA,NA,ALSRNY,quant,R2007971-023,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),49.5,NA,TRG,Yes,Y,NA,NA,NA,NA,0.5,NA,2,mg/l,mg/l,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,chloride_as-cl
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E365.1,2020-09-03T17:11:00Z,D,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-02T20:00:00Z,NA,NA,ALSRNY,quant,R2007971-024,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0143,NA,TRG,Yes,Y,NA,NA,NA,NA,0.0036,NA,0.005,mg/l,mg/l,NA,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,dissolved_phosphorus_as-p
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E353.2,2020-09-05T12:13:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-023,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0015,0.0015,0.002,mg/l,mg/l,NA,0.0015,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrate_nitrite_as-n
083120clk1500inf,ALSRNY,083120CLK1500INF,WS,N,Field,NA,R2007971,2020-08-31T19:00:00Z,083120CLK1500INF,NA,NA,NA,NA,NA,2020-09-01,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E365.1,2020-09-03T17:36:00Z,T,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-02T20:00:00Z,NA,NA,ALSRNY,quant,R2007971-023,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0751,NA,TRG,Yes,Y,NA,NA,NA,NA,0.0036,NA,0.005,mg/l,mg/l,NA,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,total_phosphorus_as-p
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E350.1,2020-09-03T00:40:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.023,NA,TRG,Yes,Y,NA,NA,NA,NA,0.003,NA,0.01,mg/l,mg/l,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,ammonia_nitrogen_as-n
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM10200H,2020-09-01T16:00:00Z,T,NA,initial,WS,LB,NA,NA,10,METHOD,2020-09-01T14:40:00Z,NA,NA,ALSRNY,quant,R2007971-001,NA,100,mL,NA,NA,NA,NA,100,mL,479-61-8,Chlorophyll A,56.9,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,4,ug/l,ug/l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,chlorophyll_a
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM2120B,2020-09-01T18:00:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,37,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,color
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,Calculation,2020-09-02T02:12:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001,NA,0,mL,NA,NA,NA,NA,NA,NA,14797-55-8,"NITROGEN, NITRATE (AS N)",NA,NA,TRG,Yes,N,U,NA,U,NA,NA,0.05,0.05,mg/l,mg/l,NA,NA,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrate_nitrogen_as-n
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E353.2,2020-09-02T02:12:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrite_nitrogen
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E351.2,2020-09-09T23:30:00Z,T,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-08T21:51:00Z,NA,NA,ALSRNY,quant,R2007971-001,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",3.04,NA,TRG,Yes,Y,NA,NA,NA,NA,0.1,NA,0.1,mg/l,mg/l,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,total_kjeldahl_nitrogen
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,SM2120B,2020-09-01T18:00:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001,NA,0,mL,NA,NA,NA,NA,NA,NA,PHCOLOR,pH of Color Analysis,8.6,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,ph_color
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E300.0,2020-09-04T01:16:00Z,T,NA,initial,WS,LB,NA,NA,10,NA,NA,NA,NA,ALSRNY,quant,R2007971-001,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),45.1,NA,TRG,Yes,Y,NA,NA,NA,NA,0.5,NA,2,mg/l,mg/l,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,chloride_as-cl
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E365.1,2020-09-03T16:54:00Z,D,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-02T20:00:00Z,NA,NA,ALSRNY,quant,R2007971-002,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0126,NA,TRG,Yes,Y,NA,NA,NA,NA,0.0036,NA,0.005,mg/l,mg/l,NA,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,dissolved_phosphorus_as-p
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E353.2,2020-09-05T11:35:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0015,0.0015,0.002,mg/l,mg/l,NA,0.0015,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrate_nitrite_as-n
083120con1200amb,ALSRNY,083120CON1200AMB,WS,N,Field,NA,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,standard_sample,E365.1,2020-09-03T16:42:00Z,T,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-02T20:00:00Z,NA,NA,ALSRNY,quant,R2007971-001,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0676,NA,TRG,Yes,Y,NA,NA,NA,NA,0.0036,NA,0.005,mg/l,mg/l,NA,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,total_phosphorus_as-p
083120con1200amb ms,ALSRNY,083120CON1200AMB,WS,MS,Lab,083120CON1200AMB,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,matrix_spike,E365.1,2020-09-03T16:56:00Z,D,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-02T20:00:00Z,NA,NA,ALSRNY,quant,R2007971-002MS,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.037,NA,SC,Yes,Y,NA,NA,NA,NA,0.0036,NA,0.005,mg/l,mg/l,NA,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,dissolved_phosphorus_as-p
083120con1200amb sd,ALSRNY,083120CON1200AMB,WS,SD,Lab,083120CON1200AMB,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_duplicate,E365.1,2020-09-03T16:57:00Z,D,NA,initial,WS,LB,NA,NA,1,METHOD,2020-09-02T20:00:00Z,NA,NA,ALSRNY,quant,R2007971-002DMS,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0383,NA,SC,Yes,Y,NA,NA,NA,NA,0.0036,NA,0.005,mg/l,mg/l,NA,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,dissolved_phosphorus_as-p
083120con1200ambdup,ALSRNY,083120CON1200AMB,WS,LR,Lab,083120CON1200AMB,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_replicate,SM10200H,2020-09-01T16:00:00Z,T,NA,initial,WS,LB,NA,NA,10,METHOD,2020-09-01T14:40:00Z,NA,NA,ALSRNY,quant,R2007971-001DUP,NA,100,mL,NA,NA,NA,NA,100,mL,479-61-8,Chlorophyll A,61.9,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,4,ug/l,ug/l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,chlorophyll_a
083120con1200ambms,ALSRNY,083120CON1200AMB,WS,MS,Lab,083120CON1200AMB,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,matrix_spike,E353.2,2020-09-02T02:12:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001MS,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.265,NA,SC,Yes,Y,NA,NA,NA,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrite_nitrogen
083120con1200ambms,ALSRNY,083120CON1200AMB,WS,MS,Lab,083120CON1200AMB,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,matrix_spike,E353.2,2020-09-05T11:36:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001MS,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.49,NA,SC,Yes,Y,NA,NA,NA,NA,0.0015,NA,0.002,mg/l,mg/l,NA,0.0015,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrate_nitrite_as-n
083120con1200ambsd,ALSRNY,083120CON1200AMB,WS,SD,Lab,083120CON1200AMB,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_duplicate,E353.2,2020-09-05T11:37:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001DMS,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.492,NA,SC,Yes,Y,NA,NA,NA,NA,0.0015,NA,0.002,mg/l,mg/l,NA,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrate_nitrite_as-n
083120con1200ambsd,ALSRNY,083120CON1200AMB,WS,SD,Lab,083120CON1200AMB,R2007971,2020-08-31T16:00:00Z,083120CON1200AMB,NA,NA,NA,NA,NA,2020-08-31,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_duplicate,E353.2,2020-09-02T02:13:00Z,T,NA,initial,WS,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2007971-001DMS,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.26,NA,SC,Yes,Y,NA,NA,NA,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2007971,nitrite_nitrogen
